smiles,reward,C,uncertainty
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4c(Cl)cc(Br)cc4C3=C(C#N)C#N)[nH]2)sc2c1oc1c2oc2c3oc4c(oc5c(C)c(-c6ccc(C=CC=CC=C7C(=O)c8c(Cl)cc(Br)cc8C7=C(C#N)C#N)[nH]6)sc54)c3c3ccccc3c12,-1.9114026619573081,1.0,0.0004361517888611388
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5c(ccc(Br)c5Cl)C4=C(C#N)C#N)cc3)cc2)n(C)c2c1oc1c2ncc2c3cnc4c(oc5c(C)c(-c6ccc(-c7ccc(C=C8C(=O)c9c(ccc(Br)c9Cl)C8=C(C#N)C#N)cc7)cc6)n(C)c54)c3c(F)c(F)c21,-2.9956515234708676,1.0,0.0004232712180414211
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Cl)c(Br)cc5C4=C(C#N)C#N)s3)s2)sc2c3cnc4c5ncc6c7sc(-c8ccc(-c9ccc(C=C%10C(=O)c%11cc(Cl)c(Br)cc%11C%10=C(C#N)C#N)s9)s8)c(C)c7n(C)c6c5c(F)c(F)c4c3n(C)c12,-2.3828257220468445,1.0,0.00017473336501527825
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Br)c(Br)cc5C4=C(C#N)C#N)c4nsnc34)cc2)oc2c1ccc1c2ccc2c3ccc4c(ccc5c(C)c(-c6ccc(-c7ccc(C=C8C(=O)c9cc(Br)c(Br)cc9C8=C(C#N)C#N)c8nsnc78)cc6)oc54)c3c3nsnc3c12,-2.613399264801587,1.0,0.0011100345659889044
Cc1c(C=C2C(=O)c3c(Cl)cc(Br)cc3C2=C(C#N)C#N)oc2c3ccc4c5ccc6c7oc(C=C8C(=O)c9c(Cl)cc(Br)cc9C8=C(C#N)C#N)c(C)c7n(C)c6c5c5ccccc5c4c3n(C)c12,-2.3912303854243087,1.0,0.0004980424737670575
Cc1c(C=CC=Cc2ccc(C=C3C(=O)c4c(csc4Cl)C3=C(C#N)C#N)c3nsnc23)n(C)c2c1sc1c2ncc2c3cnc4c(sc5c(C)c(C=CC=Cc6ccc(C=C7C(=O)c8c(csc8Cl)C7=C(C#N)C#N)c7nsnc67)n(C)c54)c3c3nccnc3c21,-1.9849399941323262,1.0,0.00021608187385302458
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4c(ccc(Br)c4Cl)C3=C(C#N)C#N)c3nsnc23)ccc2c3oc4c5oc6c7ccc(-c8ccc(C=CC=CC=C9C(=O)c%10c(ccc(Br)c%10Cl)C9=C(C#N)C#N)c9nsnc89)c(C)c7n(C)c6c5c5nsnc5c4c3n(C)c12,-2.368570891584983,1.0,0.001174160064738139
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)s3)[nH]2)sc2c1sc1c3c4ccccc4c4c5sc6c(C)c(-c7ccc(-c8ccc(C=C9C(=O)c%10cc(C(F)(F)F)ccc%10C9=C(C#N)C#N)s8)[nH]7)sc6c5n(C)c4c3n(C)c21,-2.1932276904608043,1.0,0.0002918036687802328
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)s3)[nH]2)sc2c1sc1c2cnc2c3ncc4c5sc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)s7)[nH]6)c(C)c5sc4c3c(F)c(F)c21,-2.298367684864002,1.0,0.00011240353340280507
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sccc6cc5C4=C(C#N)C#N)c4nsnc34)s2)oc2c3oc4c5oc6c7oc(-c8ccc(-c9ccc(C=C%10C(=O)c%11cc%12sccc%12cc%11C%10=C(C#N)C#N)c%10nsnc9%10)s8)c(C)c7n(C)c6c5c5nccnc5c4c3n(C)c12,-1.9627336840215126,1.0,0.0004779840913653466
Cc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)ccc2c1n(C)c1c3c4nn(C)nc4c4c5c(c6ccc(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)c(C)c6n5C)n(C)c4c3n(C)c21,-2.4037156306808556,1.0,0.0004484911234330369
Cc1nc2c(nc1C)c1c(ccc3c4c(c(C)c(-c5ccc(-c6ccc(C=C7C(=O)c8cc(Br)c(Br)cc8C7=C(C#N)C#N)cc6)s5)n4C)n(C)c31)c1ccc3c4c(c(C)c(-c5ccc(-c6ccc(C=C7C(=O)c8cc(Br)c(Br)cc8C7=C(C#N)C#N)cc6)s5)n4C)n(C)c3c12,-2.463516487832865,1.0,0.0008768239829208824
Cc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)ccc2c1oc1c2sc2c3sc4c5ccc(C=C6C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)c(C)c5oc4c3c(F)c(F)c12,-2.811898908029792,1.0,8.709639357462606e-05
Cc1c(C=C2C(=O)c3cc(C(F)(F)F)ccc3C2=C(C#N)C#N)oc2c3cnc4c5ncc6c7oc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c(C)c7n(C)c6c5c(F)c(F)c4c3n(C)c12,-2.517587236934621,1.0,0.0008709410575651333
Cc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)n(C)c2c1sc1c2ccc2c3ccc4c(sc5c(C)c(C=C6C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)n(C)c54)c3c(F)c(F)c21,-2.6039305586713253,1.0,0.00043361849932654906
Cc1nc2c(nc1C)c1c(cnc3c4oc(-c5ccc(-c6ccc(C=C7C(=O)c8c(csc8Cl)C7=C(C#N)C#N)c7nsnc67)cc5)c(C)c4oc31)c1cnc3c4oc(-c5ccc(-c6ccc(C=C7C(=O)c8c(csc8Cl)C7=C(C#N)C#N)c7nsnc67)cc5)c(C)c4oc3c12,-2.548045090439641,1.0,0.0002597758614681922
Cc1c(-c2ccc(C=C3C(=O)c4cc5sccc5cc4C3=C(C#N)C#N)[nH]2)oc2c1ccc1c2ncc2c3cnc4c(ccc5c(C)c(-c6ccc(C=C7C(=O)c8cc9sccc9cc8C7=C(C#N)C#N)[nH]6)oc54)c3c3nn(C)nc3c21,-2.6226148855935776,1.0,0.0009265775254778674
Cc1c(C=C2C(=O)c3c(ccc(Br)c3Cl)C2=C(C#N)C#N)ccc2c1ncc1c3c4nsnc4c4c5cnc6c(C)c(C=C7C(=O)c8c(ccc(Br)c8Cl)C7=C(C#N)C#N)ccc6c5n(C)c4c3n(C)c21,-3.0152756979997952,1.0,0.001180944086229374
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)s2)oc2c1ccc1c2ccc2c3ccc4c(ccc5c(C)c(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)s6)oc54)c3c3nsnc3c12,-2.371707489745414,1.0,0.0012998346856036846
Cc1c(-c2ccc(C=C3C(=O)c4cc(Cl)c(Cl)cc4C3=C(C#N)C#N)cc2)oc2c1oc1c2cnc2c3ncc4c5oc(-c6ccc(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)cc6)c(C)c5oc4c3c3nsnc3c21,-2.752575464397404,1.0,0.0009083853610079018
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Cl)c(Cl)cc5C4=C(C#N)C#N)cc3)[nH]2)ccc2c1ncc1c2ccc2c3ccc4c5ccc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(Cl)c(Cl)cc9C8=C(C#N)C#N)cc7)[nH]6)c(C)c5ncc4c3c3nccnc3c12,-2.635784070501572,1.0,0.0019560593869929477
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4cscc4C3=C(C#N)C#N)c3nsnc23)oc2c3cnc4c5ncc6c7oc(-c8ccc(C=CC=CC=C9C(=O)c%10cscc%10C9=C(C#N)C#N)c9nsnc89)c(C)c7n(C)c6c5c(F)c(F)c4c3n(C)c12,-2.1004372880199886,1.0,0.0002219624407020504
Cc1c(C=CC=Cc2ccc(C=C3C(=O)c4c(Cl)cc(Br)cc4C3=C(C#N)C#N)s2)sc2c1oc1c2oc2c3oc4c(oc5c(C)c(C=CC=Cc6ccc(C=C7C(=O)c8c(Cl)cc(Br)cc8C7=C(C#N)C#N)s6)sc54)c3c3nonc3c12,-2.031130863037057,1.0,0.0020281146311198484
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4cc(Cl)c(Br)cc4C3=C(C#N)C#N)[nH]2)n(C)c2c3oc4c5oc6c7c(c(C)c(-c8ccc(C=CC=CC=C9C(=O)c%10cc(Cl)c(Br)cc%10C9=C(C#N)C#N)[nH]8)n7C)n(C)c6c5c5nonc5c4c3n(C)c12,-1.8578933900564363,1.0,0.000967149068786366
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Cl)c(Cl)cc5C4=C(C#N)C#N)s3)cc2)n(C)c2c1sc1c2oc2c3oc4c(sc5c(C)c(-c6ccc(-c7ccc(C=C8C(=O)c9cc(Cl)c(Cl)cc9C8=C(C#N)C#N)s7)cc6)n(C)c54)c3c3ccccc3c21,-2.530286833399709,1.0,0.00042630343119132164
Cc1c(C=C2C(=O)c3cc(Br)c(Br)cc3C2=C(C#N)C#N)oc2c3sc4c5sc6c7oc(C=C8C(=O)c9cc(Br)c(Br)cc9C8=C(C#N)C#N)c(C)c7n(C)c6c5c5nn(C)nc5c4c3n(C)c12,-2.163028483687863,1.0,0.00023820780406857978
Cc1c(-c2ccc(C=C3C(=O)c4c(csc4Cl)C3=C(C#N)C#N)[nH]2)oc2c1ccc1c2sc2c3sc4c(ccc5c(C)c(-c6ccc(C=C7C(=O)c8c(csc8Cl)C7=C(C#N)C#N)[nH]6)oc54)c3c3nsnc3c12,-2.482906832301577,1.0,0.0006908939066532227
Cc1c(C=C2C(=O)c3cc4sc(Br)cc4cc3C2=C(C#N)C#N)ccc2c1oc1c2oc2c3oc4c5ccc(C=C6C(=O)c7cc8sc(Br)cc8cc7C6=C(C#N)C#N)c(C)c5oc4c3c3nccnc3c12,-2.718629219640285,1.0,0.002285248507076787
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4cc5sc(Br)cc5cc4C3=C(C#N)C#N)cc2)n(C)c2c1ncc1c2ncc2c3cnc4c(cnc5c(C)c(-c6ccc(C=CC=CC=C7C(=O)c8cc9sc(Br)cc9cc8C7=C(C#N)C#N)cc6)n(C)c54)c3c3nonc3c21,-2.60878506858406,1.0,0.00041309486634233394
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)cc3)cc2)sc2c3sc4c5sc6c7sc(-c8ccc(-c9ccc(C=C%10C(=O)c%11cc%12sc(Br)cc%12cc%11C%10=C(C#N)C#N)cc9)cc8)c(C)c7n(C)c6c5c5ccccc5c4c3n(C)c12,-2.802230355029613,1.0,0.00019993649617067177
Cc1c(C=CC=Cc2ccc(C=C3C(=O)c4c(ccc(Br)c4Cl)C3=C(C#N)C#N)s2)oc2c3ccc4c5ccc6c7oc(C=CC=Cc8ccc(C=C9C(=O)c%10c(ccc(Br)c%10Cl)C9=C(C#N)C#N)s8)c(C)c7n(C)c6c5c(F)c(F)c4c3n(C)c12,-2.069659081463666,1.0,0.0027559867621551604
Cc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c3ccc4c5ccc6c7sc(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)c(C)c7n(C)c6c5c5nonc5c4c3n(C)c12,-2.5708004414687045,1.0,0.0004230474463629008
Cc1c(C=C2C(=O)c3c(csc3Cl)C2=C(C#N)C#N)sc2c3cnc4c5ncc6c7sc(C=C8C(=O)c9c(csc9Cl)C8=C(C#N)C#N)c(C)c7n(C)c6c5c5ccccc5c4c3n(C)c12,-2.540852419658261,1.0,0.00030347777752481875
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4c(Cl)cc(Br)cc4C3=C(C#N)C#N)[nH]2)n(C)c2c3oc4c5oc6c7c(c(C)c(-c8ccc(C=CC=CC=C9C(=O)c%10c(Cl)cc(Br)cc%10C9=C(C#N)C#N)[nH]8)n7C)n(C)c6c5c5nccnc5c4c3n(C)c12,-1.8162775919856653,1.0,0.0005563851003271836
Cc1c(C=CC=Cc2ccc(C=C3C(=O)c4cc(Cl)c(Cl)cc4C3=C(C#N)C#N)cc2)oc2c3sc4c5sc6c7oc(C=CC=Cc8ccc(C=C9C(=O)c%10cc(Cl)c(Cl)cc%10C9=C(C#N)C#N)cc8)c(C)c7n(C)c6c5c(F)c(F)c4c3n(C)c12,-2.2506769443802432,1.0,0.0008707594500911853
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5c(ccc(Br)c5Cl)C4=C(C#N)C#N)cc3)[nH]2)sc2c3cnc4c5ncc6c7sc(-c8ccc(-c9ccc(C=C%10C(=O)c%11c(ccc(Br)c%11Cl)C%10=C(C#N)C#N)cc9)[nH]8)c(C)c7n(C)c6c5c5nn(C)nc5c4c3n(C)c12,-2.5675352046364472,1.0,0.0006654251740334516
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)s3)cc2)n(C)c2c1oc1c2ncc2c3cnc4c(oc5c(C)c(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)s7)cc6)n(C)c54)c3c3nonc3c21,-2.632158237366343,1.0,0.001113966729496596
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4cc5sc(Br)cc5cc4C3=C(C#N)C#N)s2)ncc2c3sc4c5sc6c7cnc(-c8ccc(C=CC=CC=C9C(=O)c%10cc%11sc(Br)cc%11cc%10C9=C(C#N)C#N)s8)c(C)c7n(C)c6c5c5nn(C)nc5c4c3n(C)c12,-2.2457514498430386,1.0,0.00039684304730513986
Cc1c(C=CC=Cc2ccc(C=C3C(=O)c4c(Cl)cc(Br)cc4C3=C(C#N)C#N)c3nsnc23)sc2c1sc1c2ncc2c3cnc4c5sc(C=CC=Cc6ccc(C=C7C(=O)c8c(Cl)cc(Br)cc8C7=C(C#N)C#N)c7nsnc67)c(C)c5sc4c3c(F)c(F)c21,-2.1886912419697646,1.0,0.00028811486132340747
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Br)c(Br)cc5C4=C(C#N)C#N)[nH]3)[nH]2)oc2c1sc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(Br)c(Br)cc9C8=C(C#N)C#N)[nH]7)[nH]6)c(C)c5sc4c3c3ccccc3c12,-2.362219053243153,1.0,0.0008316413423159474
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Br)c(Br)cc5C4=C(C#N)C#N)c4nsnc34)cc2)n(C)c2c1ccc1c2ccc2c3ccc4c(ccc5c(C)c(-c6ccc(-c7ccc(C=C8C(=O)c9cc(Br)c(Br)cc9C8=C(C#N)C#N)c8nsnc78)cc6)n(C)c54)c3c3nsnc3c21,-2.6832955049417846,1.0,0.0016104336366344896
Cc1nc2c(nc1C)c1c3cnc4c(C)c(-c5ccc(C=C6C(=O)c7cc8sccc8cc7C6=C(C#N)C#N)c6nsnc56)oc4c3oc1c1oc3c(cnc4c(C)c(-c5ccc(C=C6C(=O)c7cc8sccc8cc7C6=C(C#N)C#N)c6nsnc56)oc43)c21,-2.5980985848902867,1.0,0.000946232583169504
Cc1c(-c2ccc(C=C3C(=O)c4cc(Br)c(Cl)cc4C3=C(C#N)C#N)cc2)n(C)c2c1ccc1c2ccc2c3ccc4c(ccc5c(C)c(-c6ccc(C=C7C(=O)c8cc(Br)c(Cl)cc8C7=C(C#N)C#N)cc6)n(C)c54)c3c(F)c(F)c21,-2.8874837553669606,1.0,0.0009353219535270796
Cc1c(-c2ccc(C=C3C(=O)c4cc(Br)c(Br)cc4C3=C(C#N)C#N)c3nsnc23)ccc2c1oc1c2sc2c3sc4c5ccc(-c6ccc(C=C7C(=O)c8cc(Br)c(Br)cc8C7=C(C#N)C#N)c7nsnc67)c(C)c5oc4c3c(F)c(F)c12,-2.716848595487464,1.0,0.0016718865752700651
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5c(csc5Cl)C4=C(C#N)C#N)c4nsnc34)cc2)sc2c3cnc4c5ncc6c7sc(-c8ccc(-c9ccc(C=C%10C(=O)c%11c(csc%11Cl)C%10=C(C#N)C#N)c%10nsnc9%10)cc8)c(C)c7n(C)c6c5c5nsnc5c4c3n(C)c12,-2.602616448824132,1.0,0.0004911127660500725
Cc1c(C=C2C(=O)c3c(Cl)cc(Br)cc3C2=C(C#N)C#N)sc2c1oc1c3c4nsnc4c4c5oc6c(C)c(C=C7C(=O)c8c(Cl)cc(Br)cc8C7=C(C#N)C#N)sc6c5n(C)c4c3n(C)c12,-2.1940515033585024,1.0,0.0005289693577132937
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4c(Cl)cc(Br)cc4C3=C(C#N)C#N)c3nsnc23)ncc2c1n(C)c1c3c4nsnc4c4c5c(c6cnc(-c7ccc(C=CC=CC=C8C(=O)c9c(Cl)cc(Br)cc9C8=C(C#N)C#N)c8nsnc78)c(C)c6n5C)n(C)c4c3n(C)c21,-2.3309877467984266,1.0,0.0001829709782263933
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)cc3)cc2)oc2c1ccc1c2ccc2c3ccc4c(ccc5c(C)c(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)cc7)cc6)oc54)c3c3nsnc3c12,-2.9222679261065636,1.0,0.0020321234853923897
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4cc(Br)c(Br)cc4C3=C(C#N)C#N)c3nsnc23)sc2c1oc1c2sc2c3sc4c(oc5c(C)c(-c6ccc(C=CC=CC=C7C(=O)c8cc(Br)c(Br)cc8C7=C(C#N)C#N)c7nsnc67)sc54)c3c3nccnc3c12,-2.00769095752909,1.0,0.0014578145398651543
Cc1nc2c(nc1C)c1c(cnc3c4cnc(-c5ccc(C=C6C(=O)c7c(Cl)cc(Br)cc7C6=C(C#N)C#N)c6nsnc56)c(C)c4ncc31)c1cnc3c4cnc(-c5ccc(C=C6C(=O)c7c(Cl)cc(Br)cc7C6=C(C#N)C#N)c6nsnc56)c(C)c4ncc3c12,-2.893455099353605,1.0,0.0006630643204541542
Cc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)oc2c1ccc1c2ccc2c3ccc4c(ccc5c(C)c(C=C6C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)oc54)c3c3nsnc3c12,-2.740436786199149,1.0,0.00027849756494102706
Cc1c(C=C2C(=O)c3cscc3C2=C(C#N)C#N)n(C)c2c1ncc1c3c4nsnc4c4c5cnc6c(C)c(C=C7C(=O)c8cscc8C7=C(C#N)C#N)n(C)c6c5n(C)c4c3n(C)c12,-2.570649193914517,1.0,0.0031515651689284496
Cc1c(-c2ccc(C=C3C(=O)c4cc(Cl)c(Cl)cc4C3=C(C#N)C#N)c3nsnc23)n(C)c2c1oc1c2sc2c3sc4c(oc5c(C)c(-c6ccc(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)c7nsnc67)n(C)c54)c3c3nonc3c12,-2.031461556368303,1.0,0.0006179091480795762
Cc1c(C=CC=CC=C2C(=O)c3cc(Br)c(Br)cc3C2=C(C#N)C#N)ccc2c1ncc1c2oc2c3oc4c5ccc(C=CC=CC=C6C(=O)c7cc(Br)c(Br)cc7C6=C(C#N)C#N)c(C)c5ncc4c3c3nonc3c12,-2.7328055198679877,1.0,0.0009779321748535352
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Cl)c(Cl)cc5C4=C(C#N)C#N)[nH]3)c3nsnc23)oc2c1ccc1c2ncc2c3cnc4c(ccc5c(C)c(-c6ccc(-c7ccc(C=C8C(=O)c9cc(Cl)c(Cl)cc9C8=C(C#N)C#N)[nH]7)c7nsnc67)oc54)c3c(F)c(F)c21,-2.446581931903821,1.0,0.00031277366222770553
Cc1c(-c2ccc(C=C3C(=O)c4cscc4C3=C(C#N)C#N)[nH]2)ccc2c1n(C)c1c3c4nccnc4c4c5c(c6ccc(-c7ccc(C=C8C(=O)c9cscc9C8=C(C#N)C#N)[nH]7)c(C)c6n5C)n(C)c4c3n(C)c21,-2.5923569627985836,1.0,0.0003667141542740282
Cc1c(-c2ccc(C=C3C(=O)c4c(ccc(Br)c4Cl)C3=C(C#N)C#N)c3nsnc23)oc2c1n(C)c1c3c4nonc4c4c5c(c6oc(-c7ccc(C=C8C(=O)c9c(ccc(Br)c9Cl)C8=C(C#N)C#N)c8nsnc78)c(C)c6n5C)n(C)c4c3n(C)c21,-1.9497393057379528,1.0,0.0010802984114803849
Cc1c(C=CC=Cc2ccc(C=C3C(=O)c4cc5sc(Br)cc5cc4C3=C(C#N)C#N)s2)oc2c1sc1c2ncc2c3cnc4c5oc(C=CC=Cc6ccc(C=C7C(=O)c8cc9sc(Br)cc9cc8C7=C(C#N)C#N)s6)c(C)c5sc4c3c(F)c(F)c21,-2.246696244016065,1.0,0.00011979520344063133
Cc1nc2c(nc1C)c1c3ccc4c(C)c(C=C5C(=O)c6cc(C(F)(F)F)ccc6C5=C(C#N)C#N)n(C)c4c3sc1c1sc3c(ccc4c(C)c(C=C5C(=O)c6cc(C(F)(F)F)ccc6C5=C(C#N)C#N)n(C)c43)c21,-2.4822267772417836,1.0,0.00019838771110336495
Cc1nc2c(nc1C)c1c3ccc4c(C)c(-c5ccc(-c6ccc(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)c7nsnc67)c6nsnc56)n(C)c4c3sc1c1sc3c(ccc4c(C)c(-c5ccc(-c6ccc(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)c7nsnc67)c6nsnc56)n(C)c43)c21,-2.3146548833752325,1.0,0.0008970225765745354
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4cc(Cl)c(Cl)cc4C3=C(C#N)C#N)s2)ccc2c1ncc1c2oc2c3oc4c5ccc(-c6ccc(C=CC=CC=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)s6)c(C)c5ncc4c3c(F)c(F)c12,-2.490771285918796,1.0,0.0010283748078689925
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Cl)c(Br)cc5C4=C(C#N)C#N)cc3)[nH]2)ccc2c1oc1c2cnc2c3ncc4c5ccc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(Cl)c(Br)cc9C8=C(C#N)C#N)cc7)[nH]6)c(C)c5oc4c3c3nonc3c21,-2.786170782410632,1.0,0.0008146550383889561
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cscc5C4=C(C#N)C#N)[nH]3)[nH]2)n(C)c2c1ccc1c2oc2c3oc4c(ccc5c(C)c(-c6ccc(-c7ccc(C=C8C(=O)c9cscc9C8=C(C#N)C#N)[nH]7)[nH]6)n(C)c54)c3c(F)c(F)c12,-2.6287894580011475,1.0,0.0018277265865815906
Cc1c(-c2ccc(C=C3C(=O)c4cc(Br)c(Cl)cc4C3=C(C#N)C#N)c3nsnc23)ncc2c1sc1c2ccc2c3ccc4c5cnc(-c6ccc(C=C7C(=O)c8cc(Br)c(Cl)cc8C7=C(C#N)C#N)c7nsnc67)c(C)c5sc4c3c3nsnc3c21,-2.856425802318136,1.0,0.0002046170725531482
Cc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)ccc2c3sc4c5sc6c7ccc(C=C8C(=O)c9cc(Cl)c(Cl)cc9C8=C(C#N)C#N)c(C)c7n(C)c6c5c5nn(C)nc5c4c3n(C)c12,-2.537769115859589,1.0,0.00029016429381911735
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Br)c(Cl)cc5C4=C(C#N)C#N)s3)s2)sc2c3ncc4c5cnc6c7sc(-c8ccc(-c9ccc(C=C%10C(=O)c%11cc(Br)c(Cl)cc%11C%10=C(C#N)C#N)s9)s8)c(C)c7n(C)c6c5c5nccnc5c4c3n(C)c12,-2.335394606429753,1.0,0.0010884417820289372
Cc1c(C=C2C(=O)c3cc4sccc4cc3C2=C(C#N)C#N)n(C)c2c1oc1c3c(F)c(F)c4c5oc6c(C)c(C=C7C(=O)c8cc9sccc9cc8C7=C(C#N)C#N)n(C)c6c5n(C)c4c3n(C)c12,-2.222330576039506,1.0,7.191204840495402e-05
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sccc6cc5C4=C(C#N)C#N)[nH]3)s2)ncc2c1sc1c2ccc2c3ccc4c5cnc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sccc%10cc9C8=C(C#N)C#N)[nH]7)s6)c(C)c5sc4c3c3nn(C)nc3c21,-2.6726392316334655,1.0,0.0012133059612278174
Cc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c3sc4c5sc6c7sc(C=C8C(=O)c9cc(Cl)c(Cl)cc9C8=C(C#N)C#N)c(C)c7n(C)c6c5c5nccnc5c4c3n(C)c12,-2.269592055172133,1.0,0.0010749353036230147
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Cl)c(Cl)cc5C4=C(C#N)C#N)s3)s2)ccc2c1oc1c3c4nccnc4c4c5oc6c(C)c(-c7ccc(-c8ccc(C=C9C(=O)c%10cc(Cl)c(Cl)cc%10C9=C(C#N)C#N)s8)s7)ccc6c5n(C)c4c3n(C)c21,-2.443571233638368,1.0,6.420217674651951e-05
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4cc(Br)c(Br)cc4C3=C(C#N)C#N)s2)ncc2c1oc1c2sc2c3sc4c5cnc(-c6ccc(C=CC=CC=C7C(=O)c8cc(Br)c(Br)cc8C7=C(C#N)C#N)s6)c(C)c5oc4c3c3nsnc3c12,-2.3267502441845385,1.0,0.0001174717476430942
Cc1nc2c(nc1C)c1c3cnc4c(C)c(C=CC=Cc5ccc(C=C6C(=O)c7cc(Br)c(Cl)cc7C6=C(C#N)C#N)cc5)sc4c3cnc1c1ncc3c(cnc4c(C)c(C=CC=Cc5ccc(C=C6C(=O)c7cc(Br)c(Cl)cc7C6=C(C#N)C#N)cc5)sc43)c12,-2.623893223661509,1.0,0.000501515201872138
Cc1c(C=CC=Cc2ccc(C=C3C(=O)c4cc(Cl)c(Cl)cc4C3=C(C#N)C#N)c3nsnc23)oc2c1ncc1c3c4nccnc4c4c5cnc6c(C)c(C=CC=Cc7ccc(C=C8C(=O)c9cc(Cl)c(Cl)cc9C8=C(C#N)C#N)c8nsnc78)oc6c5n(C)c4c3n(C)c12,-2.1989648410800995,1.0,0.0024024777250462037
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5c(Cl)cc(Br)cc5C4=C(C#N)C#N)s3)[nH]2)oc2c3sc4c5sc6c7oc(-c8ccc(-c9ccc(C=C%10C(=O)c%11c(Cl)cc(Br)cc%11C%10=C(C#N)C#N)s9)[nH]8)c(C)c7n(C)c6c5c5nsnc5c4c3n(C)c12,-2.0584980907073374,1.0,0.00013618974537266126
